% 2 dimensions
% 100 points
% 2 clusters/centroids
% 0.542170 within-cluster sum of squares
0 0.6476282116958155 0.7577320056095599
1 0.4139163986592323 0.627295696636142
1 0.38857587629682544 0.6920467424293656
1 0.48076610675598996 0.6894419565748899
0 0.6147544841857512 0.7391855651439447
0 0.6595276147642334 0.7801026120034307
0 0.7323116010264523 0.7932985564291719
1 0.3553750385896154 0.7234064176292222
1 0.4283131549913086 0.6347132394247424
1 0.33053181052575265 0.6724630232243197
0 0.6578198935409418 0.7114091187966382
0 0.6327457118753524 0.7999897399797719
1 0.45278992512242966 0.5916352741621205
0 0.6001784053642697 0.766122201732866
0 0.6241783811270718 0.8107928156892483
0 0.5323166571395324 0.731460816535787
0 0.6158912999681986 0.7145438142610682
0 0.574699266259465 0.7793306386816655
0 0.644262377771742 0.7731679721263578
1 0.41433870289937574 0.673291878191175
1 0.344562182913272 0.4786246126684853
0 0.7172503136300374 0.7860447838489983
0 0.6396033791251676 0.7810152430858599
1 0.3444082545517404 0.6756976988522588
0 0.6849119420076137 0.8217041005156953
1 0.4125635272447098 0.585654493406623
1 0.43360827497301957 0.5808224331209688
1 0.4079714965287096 0.536922601662386
1 0.387970061430105 0.7324925347025038
1 0.4092510996014435 0.6130563817571416
1 0.4008810163883645 0.7760255535871627
1 0.4140538652624222 0.5910648402876888
0 0.5884011924060117 0.7970256351971657
0 0.5767882964772224 0.7501800887088476
0 0.6094409155221452 0.7916493392864064
0 0.6393514893282473 0.7200617489803475
1 0.4355885274391208 0.610715336159157
1 0.41533315680732436 0.5969372140555939
0 0.7196414076040818 0.6420565275258524
0 0.6562168408859081 0.8372886188013964
0 0.6818411999780362 0.7117426984310211
0 0.6039522189727901 0.7604154922892021
0 0.5996999732735728 0.7771811823977144
1 0.33294662158756905 0.5643055089616876
1 0.39502432362801176 0.6774436891636973
0 0.6928501970354942 0.7878485474834214
0 0.5966096055908403 0.7272889890883893
1 0.45918649059898 0.7294330917608006
0 0.6831850700994806 0.7694366217518706
1 0.42480874005170755 0.6543795605022821
1 0.4518117046541427 0.5551390710554058
1 0.4655138248428786 0.6614208185227579
0 0.6426376926340559 0.721258270898395
0 0.6538269783004856 0.8370476687467348
1 0.4728418043944315 0.6013339831490447
1 0.38821830982204963 0.6629107519842683
0 0.7179315599771823 0.7202039689618555
1 0.5189988317302615 0.6668027189691643
1 0.44866747991240985 0.5606634183012975
0 0.6021713287833372 0.7371416372192067
0 0.6309436670383041 0.7625314959247987
1 0.42879977253594936 0.5333399167071969
0 0.7064700545904394 0.7787980938765771
1 0.3820067432290952 0.6741092658345662
1 0.4005721912086175 0.5773061702832071
0 0.6186975862698073 0.6698992062316993
1 0.3604060456386065 0.5916565255076252
1 0.42763750592380123 0.5508805077510528
0 0.6330268136888622 0.8123017106715439
0 0.5963070992403263 0.7335027720457242
0 0.6787986961288475 0.6935216989859431
1 0.384193751477275 0.5641998920781993
0 0.714393887347292 0.7146937103117866
1 0.43277144570192655 0.6248206825516344
1 0.41822544700511793 0.5781574634626919
0 0.6227835420869486 0.7759734378794301
0 0.7333332695123582 0.791173300384297
0 0.6279936908268412 0.7224389667379726
0 0.6673469631980016 0.7718137327405026
1 0.4233771178821755 0.6243196892021862
1 0.4357561463372363 0.6145195874170911
1 0.4354798219420897 0.6153204462587422
1 0.4197653386910378 0.551009879946128
1 0.36015503070465754 0.6133850078384127
1 0.4004981829715896 0.5319087963171724
1 0.5107005389805223 0.706061105408335
0 0.5975845784649307 0.7109622108129892
1 0.34834401980440166 0.6543707945889214
0 0.8072898151049004 0.7730080261182443
1 0.4259959162748975 0.7180822909126059
0 0.5983813723448714 0.7556280804273222
1 0.3940557800504386 0.6427395080356018
1 0.4478191677954623 0.6048803578759666
1 0.4892298002387402 0.6383281796007386
0 0.7310065803110708 0.7613735708450828
0 0.6068426307493092 0.7711621269079798
1 0.32921530157874784 0.606021514153602
0 0.7388584796821858 0.6588271133169444
1 0.42591465744525914 0.7605224058092112
0 0.6877164757599584 0.8208000816243926
0 0.6163454022545273 0.7433073150819366
0 0.572292685536273 0.7888886149545047
